order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
4893,Electronics,16853,11.6,Prepaid_UPI,535,11,0,292.5,3,0,3,0
4894,Apparel,771,34,Prepaid_Card,61,2,0,589.1,5,0,2,0
4895,Home,879,17.9,Prepaid_UPI,220,1,0,797.6,5,0,1,1
4896,Electronics,34860,0,Wallet,99,5,1,155.8,6,1,3,0
4897,Apparel,1829,19.1,COD,188,4,0,141.9,5,0,3,1
4898,Electronics,44861,24.9,Prepaid_UPI,414,12,1,91.7,6,0,2,0
4899,Footwear,4238,9.7,COD,594,15,2,324.8,3,1,2,0
4900,Footwear,2239,20.2,COD,129,5,0,82.1,3,0,1,1
4901,Electronics,7042,20.9,COD,35,5,1,305.1,4,1,5,0
4902,Apparel,419,21.2,COD,730,15,0,309.9,6,0,2,0
4903,Apparel,1357,40.5,COD,12,1,0,538.3,5,0,4,1
4904,Footwear,3942,2.3,Prepaid_Card,24,0,0,139.1,6,1,3,0
4905,Home,2363,52.5,COD,341,7,0,51.6,3,1,,0
4906,Home,1832,21.5,COD,258,7,1,96.8,2,0,,0
4907,Footwear,2256,30.7,Prepaid_UPI,657,17,1,199.5,3,1,1,0
4908,Apparel,2008,23.9,COD,2,0,0,137.2,3,1,4,0
4909,Home,3778,0,Prepaid_UPI,158,1,0,174,2,1,3,0
4910,Apparel,1701,6.2,Wallet,331,8,1,366.3,4,0,2,0
4911,Apparel,1233,14.1,Prepaid_UPI,122,1,0,179.3,2,0,2,0
4912,Electronics,17536,36.9,Prepaid_Card,27,0,0,185.4,3,1,1,0
4913,Electronics,20512,1.2,Prepaid_Card,652,16,3,269.3,2,0,5,0
4914,Beauty,1956,9.2,Prepaid_Card,1828,42,6,156.1,2,1,4,0
4915,Electronics,34243,24.5,Wallet,361,10,0,307.8,2,1,4,0
4916,Footwear,2227,29.1,Wallet,362,7,2,375.3,2,1,5,0
4917,Footwear,1570,28.6,Prepaid_Card,334,9,1,141.8,6,1,1,0
4918,Home,1371,7.2,Prepaid_Card,194,4,1,515.3,4,0,3,0
4919,Beauty,153,0,Prepaid_UPI,692,15,4,85.9,5,1,3,0
4920,Electronics,6161,30.1,COD,1399,29,3,100.3,4,1,3,0
4921,Electronics,8412,43.5,Prepaid_Card,273,2,0,186.6,6,0,2,0
4922,Apparel,1642,16.8,Prepaid_Card,160,0,0,105.1,6,1,3,0
4923,Apparel,1872,4.8,Prepaid_UPI,154,4,0,269.2,6,0,5,0
4924,Footwear,3448,15.6,COD,64,0,0,760.4,4,1,1,1
4925,Electronics,32878,27.9,COD,109,0,0,188,4,0,5,1
4926,Electronics,44751,18.5,COD,96,1,0,180.6,2,1,2,0
4927,Apparel,2133,43.1,Prepaid_Card,519,12,1,100.4,3,0,1,1
4928,Electronics,12976,35.9,Wallet,198,5,1,855.6,6,1,3,0
4929,Home,1417,24.8,Prepaid_UPI,12,0,0,510.3,3,0,4,0
4930,Apparel,676,0,COD,80,2,0,406.4,4,0,5,0
4931,Footwear,4082,11.6,COD,218,4,1,212,6,0,4,0
4932,Home,1088,13.8,Prepaid_UPI,128,4,1,438,5,0,2,1
4933,Footwear,1861,10.8,Prepaid_UPI,7,0,0,327.6,5,1,1,1
4934,Apparel,1355,24.9,Prepaid_Card,627,14,2,156.8,4,1,1,0
4935,Home,5024,25.2,COD,34,3,0,842.5,6,0,,0
4936,Apparel,1472,0,COD,926,22,1,59.1,3,1,2,1
4937,Electronics,35645,34.1,Prepaid_UPI,317,7,0,198,5,1,3,0
4938,Footwear,2787,22.2,Prepaid_Card,73,1,0,146,4,0,5,0
4939,Home,6853,27.4,COD,1795,39,7,33.4,6,1,2,0
4940,Apparel,552,33.2,Wallet,418,5,1,30.6,6,1,5,0
4941,Footwear,3936,10.5,Prepaid_Card,905,22,1,58.5,5,1,2,0
4942,Apparel,1462,40.9,Wallet,978,20,0,590.8,7,0,,0
4943,Home,2017,19.9,Prepaid_Card,101,4,1,173.2,6,0,1,1
4944,Beauty,2448,44.7,Prepaid_Card,172,4,0,203.9,4,1,3,0
4945,Electronics,42360,8.6,Wallet,266,9,1,176.6,5,1,4,0
4946,Footwear,3883,43.6,Wallet,628,15,2,181.8,5,0,4,1
4947,Home,7319,8.4,Wallet,165,5,1,55.8,7,0,5,1
4948,Footwear,2029,60.2,Prepaid_UPI,444,9,0,292.1,1,1,5,0
4949,Home,2054,7.7,Prepaid_Card,135,0,0,315.4,7,1,3,0
4950,Home,1708,37.8,COD,20,1,0,161.7,1,1,3,0
4951,Apparel,1973,16.6,COD,17,0,0,376.2,5,1,1,1
4952,Footwear,3807,32.7,Wallet,170,3,0,597.3,5,1,4,1
4953,Apparel,2166,21.4,COD,209,2,0,62.4,4,0,1,0
4954,Beauty,2143,5.6,Prepaid_UPI,415,8,2,209.4,6,0,5,1
4955,Apparel,1538,0,Wallet,453,11,2,290.3,2,0,4,1
4956,Apparel,656,59.6,Wallet,54,2,0,67.9,3,0,2,0
4957,Footwear,1159,23.1,Wallet,200,4,0,515.3,2,1,2,1
4958,Apparel,1253,0,Prepaid_Card,164,4,1,351.5,3,1,2,0
4959,Electronics,34829,26.5,Prepaid_Card,19,0,0,355.3,7,0,3,0
4960,Home,1634,32.3,Wallet,51,6,1,516.3,7,1,4,0
4961,Apparel,2048,11.3,COD,1317,30,2,205.9,4,1,2,0
4962,Apparel,1631,11.4,COD,27,0,0,209.3,5,1,2,0
4963,Electronics,14879,21.7,Wallet,755,19,6,246.7,9,0,3,0
4964,Apparel,1994,40,Prepaid_UPI,863,22,8,306.5,4,1,2,0
4965,Apparel,1478,23.5,Prepaid_Card,2500,54,5,317.3,3,0,,0
4966,Apparel,1720,43.9,COD,16,0,0,126,7,0,2,0
4967,Electronics,18082,39,Prepaid_Card,129,0,0,98,3,0,5,0
4968,Apparel,1108,18.6,Wallet,109,1,0,333.9,2,0,5,0
4969,Apparel,423,0,Prepaid_Card,540,12,2,317.7,6,1,1,0
4970,Home,4442,18.6,COD,469,7,2,443.8,7,1,,0
4971,Home,6158,29.9,Prepaid_Card,318,6,0,396.7,3,1,2,0
4972,Apparel,2144,22.9,Prepaid_UPI,297,6,1,81.7,4,1,3,1
4973,Apparel,2006,31.5,Wallet,100,3,0,99.2,6,0,3,0
4974,Footwear,848,35,COD,956,22,2,137.3,3,0,3,0
4975,Home,7850,30,Prepaid_Card,459,11,0,267,7,0,3,0
4976,Electronics,7747,17.9,COD,26,4,0,492.9,8,1,4,0
4977,Electronics,3001,29.8,Prepaid_Card,63,4,1,266.9,2,1,4,0
4978,Apparel,1748,55.5,COD,203,5,1,225,2,1,5,1
4979,Footwear,4124,0,Prepaid_Card,1474,31,4,103.2,1,1,5,1
4980,Beauty,2382,29.3,Prepaid_Card,1513,32,6,218.5,3,1,2,0
4981,Beauty,2089,49.5,COD,89,0,0,351.3,2,1,,0
4982,Apparel,769,4.4,COD,1333,30,9,184.9,7,1,4,0
4983,Apparel,677,37,COD,107,3,0,167.4,2,0,2,0
4984,Apparel,506,39,COD,224,7,0,422.3,4,0,2,1
4985,Apparel,1448,0,Prepaid_UPI,717,16,2,309.5,5,0,4,0
4986,Electronics,22540,32.7,COD,272,8,0,395.5,3,1,4,0
4987,Home,1141,17.9,COD,130,5,1,141.6,5,0,,0
4988,Apparel,1237,21.1,Wallet,1789,38,1,574.9,6,1,4,0
4989,Beauty,1483,17.1,COD,267,5,0,162.3,11,0,4,0
4990,Apparel,1701,41.7,Prepaid_UPI,748,17,2,202.4,5,1,4,1
4991,Apparel,1146,20.3,Prepaid_Card,255,4,0,332.9,1,1,2,0
4992,Footwear,1773,15.1,Prepaid_UPI,260,5,2,163.3,6,1,2,0
4993,Home,5426,15.3,Prepaid_Card,169,4,1,283.8,5,1,3,1
4994,Electronics,31169,16.9,COD,245,5,1,289.6,6,1,5,1
4995,Home,2382,5.8,Prepaid_UPI,20,0,0,211.3,4,0,1,0
4996,Apparel,436,14.9,Prepaid_UPI,55,0,0,298.1,6,1,,0
4997,Apparel,2102,23.8,COD,211,6,1,180.9,4,1,5,1
4998,Electronics,34282,28.1,Prepaid_UPI,301,8,2,309.4,5,0,5,0
4999,Electronics,10008,40.1,Prepaid_Card,154,2,0,352.3,5,1,1,1
5000,Home,4656,25.6,Wallet,781,15,5,241.8,5,1,1,0
5001,Apparel,1471,14.9,Prepaid_UPI,1688,40,4,378,4,0,1,1
5002,Home,1270,6.8,COD,850,22,4,144.3,7,0,2,0
5003,Footwear,1267,26.4,Prepaid_UPI,55,2,0,246.5,8,1,1,0
5004,Apparel,2122,20.2,Wallet,140,2,0,620.1,9,0,1,0
5005,Apparel,1314,20.7,Prepaid_UPI,451,12,1,243.3,5,1,4,0
5006,Electronics,9585,25.9,COD,46,2,0,212.9,5,1,1,0
5007,Footwear,3690,29.8,Prepaid_UPI,210,4,0,114.3,5,0,3,0
5008,Home,3923,26,Prepaid_Card,114,4,0,151.6,3,1,3,0
5009,Home,5216,19.4,COD,1014,21,4,231.5,6,1,3,0
5010,Electronics,14231,10,Prepaid_UPI,15,0,0,426,4,0,5,0
5011,Apparel,504,12.8,Prepaid_Card,783,18,1,366.4,6,0,2,0
5012,Electronics,8425,34.7,Prepaid_UPI,252,6,1,507,2,0,4,0
5013,Apparel,2151,15.6,Prepaid_UPI,192,6,2,132.1,6,1,4,1
5014,Footwear,2994,1.8,COD,691,18,3,290.2,7,1,,0
5015,Apparel,1896,39.4,Wallet,43,0,0,243.8,3,0,3,1
5016,Apparel,439,7.9,Prepaid_Card,6,0,0,255,4,0,1,1
5017,Electronics,34727,22.5,Prepaid_Card,142,7,2,351.8,4,0,2,0
5018,Electronics,22441,29.4,COD,120,1,0,330.7,4,0,5,0
5019,Home,5423,22,COD,14,0,0,318.3,8,1,3,1
5020,Electronics,16889,0,Prepaid_UPI,240,1,0,331,5,1,2,0
5021,Beauty,1609,27.9,Prepaid_Card,213,5,1,59.9,2,0,5,0
5022,Footwear,642,41.9,Wallet,13,1,0,633,3,0,3,0
5023,Footwear,682,33.8,Wallet,130,4,0,250.5,1,0,5,0
5024,Home,6451,0,Prepaid_UPI,68,0,0,362.6,3,0,5,0
5025,Home,1258,53.9,COD,424,9,0,837.2,2,0,1,0
5026,Home,408,2.1,Prepaid_UPI,11,1,0,426.4,2,1,1,0
5027,Electronics,41166,5.8,COD,302,7,0,168.3,4,1,1,1
5028,Electronics,12830,33.7,Prepaid_UPI,191,2,0,224.2,2,1,2,0
5029,Home,4784,28.8,Prepaid_Card,442,10,5,428,4,1,,1
5030,Apparel,1910,23.2,Wallet,12,0,0,494.9,5,0,5,0
5031,Apparel,1743,13.5,COD,289,3,0,246,5,0,5,1
5032,Footwear,687,42,COD,131,4,1,78.4,5,1,1,0
5033,Apparel,1410,21.4,Wallet,876,20,3,139.6,1,1,4,0
5034,Electronics,24931,0,Prepaid_Card,98,3,0,182.9,3,0,2,0
5035,Home,2996,40.5,Prepaid_UPI,450,9,0,285.2,7,1,1,0
5036,Apparel,1756,25.3,Wallet,525,13,3,301.1,9,1,5,0
5037,Footwear,4356,38.7,Prepaid_Card,142,5,1,369.3,6,1,,1
5038,Apparel,665,30.6,Prepaid_Card,214,8,1,414.2,5,1,1,0
5039,Footwear,1081,57.9,Prepaid_Card,1455,34,1,36,3,1,3,0
5040,Footwear,3439,17.4,Prepaid_UPI,261,7,1,197.4,7,1,4,1
5041,Apparel,1218,22.2,Wallet,329,5,1,411.1,4,1,3,0
5042,Apparel,1831,32.8,COD,433,9,1,540.6,4,1,4,0
5043,Apparel,654,17.4,Prepaid_UPI,251,3,1,315,7,0,3,0
5044,Electronics,2946,34,COD,103,1,0,119.5,1,0,2,0
5045,Apparel,1656,0,Prepaid_Card,407,13,2,264.6,4,0,4,0
5046,Beauty,2488,20.9,Prepaid_UPI,906,18,2,457.3,1,0,1,0
5047,Apparel,571,20.5,Prepaid_UPI,442,5,1,93.2,6,0,,0
5048,Footwear,3957,19.9,Prepaid_Card,670,17,1,123.2,8,0,4,0
5049,Apparel,1094,8.8,COD,243,4,1,125.9,6,0,1,1
5050,Beauty,189,35.6,COD,969,23,2,17.6,9,1,2,1
5051,Apparel,1318,14.4,COD,44,0,0,329.6,5,0,2,0
5052,Electronics,13414,25,COD,435,9,1,148,8,1,4,1
5053,Home,5639,21.4,Prepaid_UPI,9,3,1,25.1,1,0,1,0
5054,Apparel,918,29.5,COD,159,1,0,459.6,5,0,5,0
5055,Footwear,2427,43.5,COD,455,10,0,236.1,2,1,3,1
5056,Apparel,761,24.9,Prepaid_UPI,899,21,1,638.8,5,1,,0
5057,Home,6676,34.6,COD,189,3,1,358.5,4,1,5,1
5058,Home,7426,24.2,COD,132,3,0,240.3,4,0,2,1
5059,Home,3406,14.4,Wallet,87,2,0,385.7,4,0,1,0
5060,Apparel,1208,19.9,COD,178,5,0,137.8,7,0,4,1
5061,Apparel,2169,17.7,COD,113,6,0,293.7,5,0,3,1
5062,Apparel,656,30.5,Prepaid_Card,148,9,0,290.4,5,0,3,0
5063,Apparel,1856,23.6,COD,554,13,1,224.7,5,0,2,0
5064,Apparel,1421,10.1,COD,457,10,2,102.7,6,0,3,1
5065,Beauty,2220,18.7,COD,67,2,0,283.9,4,1,,1
5066,Electronics,14008,0,COD,89,2,0,276.2,2,1,,0
5067,Home,2580,19.2,Prepaid_UPI,222,2,0,162.7,7,0,2,0
5068,Electronics,15471,22,Prepaid_Card,859,19,6,96,4,0,5,0
5069,Apparel,430,49.1,COD,250,8,1,148.3,5,0,3,1
5070,Electronics,8641,42.2,COD,247,3,1,565.5,6,1,4,0
5071,Apparel,2190,6.5,Wallet,889,18,2,170.9,2,0,2,1
5072,Electronics,12104,25,COD,107,1,0,282.6,3,1,3,0
5073,Electronics,2072,25.3,Prepaid_UPI,758,18,3,273.5,1,0,3,0
5074,Electronics,13400,18.5,COD,1569,40,1,220.1,4,1,2,0
5075,Beauty,1110,19.5,Wallet,1345,28,3,581.6,7,1,5,0
5076,Apparel,1386,16.7,COD,817,18,4,344.6,4,0,1,0
5077,Electronics,4203,50.1,COD,117,3,0,322.3,8,1,3,0
5078,Apparel,1823,15.8,Prepaid_Card,2190,48,15,243.5,5,0,4,0
5079,Electronics,37357,27.1,COD,506,11,1,170,3,1,1,1
5080,Home,1941,0,Prepaid_UPI,113,2,0,249,3,1,1,0
5081,Apparel,1837,34.4,Prepaid_Card,234,11,2,349.4,8,0,2,0
5082,Home,3083,39.8,Prepaid_UPI,96,4,1,390.9,6,1,1,0
5083,Electronics,19732,6.2,COD,1056,23,0,350.4,4,1,,0
5084,Apparel,2085,14.3,Prepaid_UPI,104,5,1,52.8,5,0,1,0
5085,Beauty,2246,28.8,COD,226,6,1,78.1,4,0,5,0
5086,Electronics,17630,22.3,Wallet,486,11,1,207.1,1,1,5,0
5087,Footwear,2452,29,Prepaid_UPI,535,12,1,77,5,0,4,0
5088,Electronics,13750,17.7,Prepaid_Card,788,17,3,133.1,2,1,3,0
5089,Beauty,1361,49.9,Prepaid_UPI,103,0,0,108.6,4,0,2,0
5090,Apparel,1627,12,Prepaid_Card,203,1,0,213.1,2,1,5,0
5091,Electronics,5259,62.4,Prepaid_Card,227,6,0,245.1,4,0,2,1
5092,Footwear,4179,40.6,COD,744,16,5,100.2,2,1,1,1
5093,Electronics,32687,34.5,Prepaid_UPI,699,17,2,489.4,5,1,1,0
5094,Electronics,5438,6.4,COD,234,3,1,295.3,6,1,3,0
5095,Beauty,2192,35.6,COD,160,1,0,237.3,5,0,4,1
5096,Home,6026,31.1,Prepaid_UPI,494,13,2,377.8,1,1,4,0
5097,Home,2711,0,COD,1452,32,2,233.6,1,0,2,0
5098,Home,4315,0.9,Prepaid_UPI,664,16,2,307.1,2,1,5,0
5099,Footwear,3941,27.4,COD,146,3,0,173.6,7,1,2,0
5100,Footwear,4373,20,Prepaid_Card,218,9,1,139.7,9,0,3,0
5101,Home,2464,14.3,Prepaid_UPI,270,8,0,110.9,3,1,1,0
5102,Apparel,1571,38.2,COD,250,6,1,252.5,2,1,1,0
5103,Apparel,1948,8.7,Prepaid_UPI,128,4,1,288.3,8,0,5,0
5104,Home,7909,15.2,Prepaid_Card,114,2,0,695.3,4,0,4,0
5105,Footwear,783,12.3,Prepaid_UPI,757,14,2,51.1,4,1,4,0
5106,Electronics,23259,29.7,COD,608,14,1,234.9,5,1,2,0
5107,Apparel,1973,0,Prepaid_UPI,1509,37,6,383.8,3,0,4,1
5108,Apparel,406,14.5,Prepaid_Card,498,6,2,133.8,3,1,2,1
5109,Electronics,20351,0,Prepaid_Card,496,12,1,434.8,4,1,4,0
5110,Footwear,2837,17.3,COD,647,11,1,383.9,4,0,5,1
5111,Apparel,1348,32.8,COD,1619,36,2,452,1,1,5,0
5112,Home,5942,33.1,Prepaid_Card,125,3,0,317.2,3,0,3,0
5113,Footwear,762,11.1,COD,117,4,0,141.3,4,0,2,0
5114,Beauty,1996,30,Prepaid_Card,11,1,0,242.1,3,1,3,0
5115,Apparel,910,19.2,Prepaid_Card,679,18,4,407.2,6,0,5,0
5116,Beauty,2087,42.4,Prepaid_Card,553,15,2,150.5,3,0,5,0
5117,Home,3530,20.1,COD,922,20,1,79.5,8,0,,1
5118,Footwear,672,0,COD,151,6,1,100.7,5,1,5,0
5119,Apparel,2135,35.4,Prepaid_Card,417,9,1,350.1,5,0,5,1
5120,Electronics,35388,15.1,Prepaid_UPI,723,15,5,158.6,3,0,4,1
5121,Home,2978,17.9,Wallet,23,0,0,293.2,4,0,3,0
5122,Apparel,886,27,Prepaid_Card,121,5,1,376,1,1,5,0
5123,Electronics,26997,0.6,Prepaid_UPI,617,13,2,182.8,5,0,2,0
5124,Home,7902,23.1,COD,233,0,0,118.4,9,0,3,1
5125,Home,2534,30,Wallet,634,15,6,127.2,6,1,2,1
5126,Apparel,2107,27.5,COD,617,13,1,644.7,1,0,5,0
5127,Electronics,15671,13,COD,281,6,3,133.3,5,1,,0
5128,Apparel,1667,36.9,COD,340,7,1,305.5,5,0,,0
5129,Beauty,1047,7,COD,261,5,0,56.1,8,1,,0
5130,Beauty,350,12.6,Prepaid_UPI,1697,43,3,394.9,3,0,5,0
5131,Apparel,2085,20,COD,112,6,0,294.6,10,0,4,0
5132,Apparel,695,26.4,COD,321,9,1,213.3,5,1,5,0
5133,Apparel,2100,17.1,COD,683,16,2,232.5,3,0,1,0
5134,Electronics,5725,40.4,Wallet,131,5,1,267.3,1,1,2,0
5135,Footwear,1568,26.4,Prepaid_UPI,255,6,0,83.4,4,0,3,0
5136,Electronics,41536,23.1,Wallet,22,2,0,331,5,1,5,0
5137,Apparel,1585,25.9,Prepaid_UPI,379,10,1,591.7,2,1,5,0
5138,Apparel,741,33,Wallet,462,11,1,17.9,6,0,3,1
5139,Apparel,1466,25.6,Prepaid_Card,438,12,0,148.9,6,1,3,0
5140,Footwear,1222,0,COD,69,1,0,234.9,5,0,4,0
5141,Home,7033,38.3,COD,96,2,0,478.6,3,0,4,0
5142,Home,684,23.8,COD,178,2,0,561,5,0,,0
5143,Apparel,1354,32.3,Prepaid_UPI,514,10,3,45.3,9,0,1,0
5144,Beauty,299,15.9,COD,557,7,2,372.7,2,0,5,0
5145,Electronics,31642,0,COD,405,10,3,534.2,1,1,1,0
5146,Footwear,4243,0,Prepaid_UPI,594,15,2,63.5,4,0,4,0
5147,Footwear,3824,7.8,COD,577,15,1,308.6,3,1,4,1
5148,Electronics,17482,29.8,COD,246,3,0,536.1,1,1,4,0
5149,Footwear,1448,41.5,COD,303,8,0,195.7,5,1,5,0
5150,Apparel,618,26.5,Prepaid_UPI,352,8,1,285.3,2,1,5,0
5151,Home,7027,6.2,COD,145,5,1,186.5,1,0,1,0
5152,Apparel,546,10.2,COD,12,0,0,309.5,6,0,5,0
5153,Electronics,28743,42.4,COD,40,0,0,421.4,8,1,3,1
5154,Apparel,1061,2.3,Prepaid_UPI,362,5,2,466.2,10,0,4,0
5155,Apparel,2192,53.5,COD,1329,28,5,155.7,1,1,,0
5156,Apparel,1316,50.1,COD,587,13,0,101,5,1,4,0
5157,Electronics,25237,54,Wallet,1749,39,4,308.4,1,1,5,0
5158,Home,7368,27.7,Prepaid_UPI,1036,20,7,351.2,5,0,2,0
5159,Electronics,43670,16.9,COD,456,9,2,94.1,4,1,,1
5160,Apparel,1451,27.3,COD,617,14,5,203.4,1,0,3,0
5161,Beauty,2021,35.6,COD,1,3,0,520.4,6,1,,1
5162,Beauty,1642,12.2,Prepaid_UPI,347,6,1,200.5,4,0,5,0
5163,Apparel,1169,5.5,COD,276,7,0,445.2,6,0,2,1
5164,Electronics,3710,17.7,Wallet,231,4,0,165.5,2,1,1,0
5165,Home,5827,10.4,Prepaid_UPI,608,13,3,445,9,0,3,0
5166,Footwear,3301,40.6,Prepaid_Card,150,2,1,237.9,5,1,5,0
5167,Electronics,6312,12.8,COD,257,4,0,209.7,5,0,,0
5168,Footwear,1420,23.4,Prepaid_UPI,281,5,0,246.9,8,0,4,0
5169,Apparel,1718,36.7,Prepaid_UPI,64,4,0,144.9,4,0,5,0
5170,Electronics,7757,41.2,Prepaid_UPI,130,1,0,95.6,3,1,2,0
5171,Home,5620,25.1,COD,250,4,0,195.8,7,0,1,1
5172,Home,5828,27.8,Prepaid_UPI,135,3,0,351.3,4,1,5,0
5173,Footwear,1913,6.7,Prepaid_UPI,244,5,1,68.2,7,0,4,0
5174,Apparel,865,37.3,Wallet,72,1,0,470.6,4,1,3,0
5175,Apparel,1071,41,Prepaid_Card,64,2,1,209.4,9,0,5,0
5176,Apparel,1047,0,Prepaid_Card,594,11,2,357.2,4,0,3,0
5177,Apparel,1493,48.4,Prepaid_Card,338,6,0,193.7,3,1,5,1
5178,Apparel,1739,11.5,Prepaid_UPI,67,3,1,336.3,5,1,3,0
5179,Electronics,38945,30.9,Wallet,279,6,2,348.7,3,1,2,0
5180,Electronics,2514,23.2,Prepaid_Card,356,9,3,515.6,3,1,1,0
5181,Home,5894,21.1,COD,169,6,0,69.5,7,1,2,0
5182,Electronics,14961,18.9,COD,20,2,0,227.4,2,1,4,1
5183,Apparel,1910,7.1,Prepaid_Card,36,0,0,421.8,7,1,1,1
5184,Home,883,29.9,Prepaid_UPI,33,1,0,232.5,8,0,3,0
5185,Apparel,1392,17.7,COD,1033,25,6,210.8,4,0,1,0
5186,Footwear,2695,2.4,COD,35,2,1,198.4,5,0,,0
5187,Apparel,988,6.5,Wallet,543,12,0,252.6,3,0,1,1
5188,Electronics,43699,2.6,Prepaid_Card,354,5,0,344.8,7,0,4,0
5189,Footwear,928,14.1,COD,1086,23,1,211.2,2,1,2,0
5190,Home,1350,29.3,COD,639,14,3,426,7,1,3,0
5191,Home,5261,11.3,COD,290,4,1,281.3,4,1,,1
5192,Home,4260,36.6,COD,465,12,1,220,3,1,5,1
5193,Apparel,876,20.2,Prepaid_UPI,33,0,0,253,3,0,5,0
5194,Home,2643,17.7,Prepaid_Card,266,2,0,419.4,6,1,5,0
5195,Footwear,1128,22.3,Prepaid_Card,39,0,0,158.9,2,0,5,0
5196,Beauty,2189,42.9,Prepaid_Card,511,11,0,200.3,6,0,3,1
5197,Electronics,26145,1.4,COD,41,1,0,167,5,0,5,1
5198,Electronics,11924,46.8,COD,248,8,1,202.6,4,1,,0
5199,Footwear,2074,36.4,COD,117,4,0,243.8,6,1,4,1
5200,Home,7281,21.7,COD,101,0,0,417.7,3,1,3,0
5201,Apparel,1996,39.7,Prepaid_UPI,63,0,0,344.5,4,0,2,0
5202,Apparel,524,17.2,COD,978,21,2,240.5,4,1,2,1
5203,Apparel,1577,26.3,Prepaid_UPI,913,21,0,234.9,2,1,3,0
5204,Electronics,7900,13.9,COD,422,11,1,313.3,4,0,3,0
5205,Apparel,780,36.5,COD,717,19,1,193.7,1,0,4,0
5206,Apparel,1956,11.4,COD,22,4,0,155,3,0,,0
5207,Apparel,2011,21.2,Prepaid_Card,261,5,2,315.3,1,1,,0
5208,Beauty,344,32.2,Prepaid_Card,95,4,0,158.3,2,1,3,0
5209,Apparel,1973,37.7,Prepaid_UPI,252,6,1,134.9,2,0,4,0
5210,Apparel,1711,9.7,COD,353,6,1,729.8,5,0,1,1
5211,Electronics,35176,33.3,Prepaid_Card,36,0,0,59.3,2,0,4,0
5212,Apparel,1825,7.3,Prepaid_UPI,41,1,0,50.1,2,0,2,0
5213,Beauty,1342,0,COD,182,1,0,229.5,4,1,,0
5214,Beauty,2375,10.8,COD,166,2,0,332.3,9,1,2,0
5215,Electronics,9976,34.5,COD,124,1,0,215.7,1,1,2,0
5216,Electronics,23317,21.8,COD,43,1,0,193.9,6,1,,0
5217,Electronics,15153,14,Prepaid_UPI,82,4,1,616.4,5,1,5,0
5218,Apparel,1880,22.8,COD,60,1,0,166.1,9,1,,0
5219,Apparel,549,22.3,Prepaid_Card,6,0,0,245.3,5,0,4,0
5220,Apparel,1181,31.3,Prepaid_UPI,90,0,0,204.5,5,0,1,1
5221,Apparel,1792,0,COD,1488,34,8,267.6,5,1,3,0
5222,Home,2705,20.5,Prepaid_Card,966,22,4,208.7,4,1,2,0
5223,Apparel,833,23.9,COD,109,1,0,305.8,6,0,1,0
5224,Apparel,873,1.5,Prepaid_Card,442,12,1,247.5,3,1,2,0
5225,Electronics,32455,1.3,COD,408,7,0,189.4,11,1,4,0
5226,Electronics,13761,16.5,COD,148,2,0,103.3,6,0,,0
5227,Apparel,1125,22.1,COD,1249,27,4,27.7,4,1,3,0
5228,Apparel,1382,22.2,Prepaid_UPI,1812,39,5,323.8,4,1,3,0
5229,Apparel,2093,13.7,Prepaid_UPI,71,3,0,136,4,1,2,0
5230,Apparel,1830,13,Prepaid_UPI,363,9,3,247.4,4,0,3,0
5231,Footwear,1241,16.1,COD,239,7,0,103.1,6,1,4,0
5232,Beauty,2225,26.5,Wallet,584,14,4,381.2,5,1,5,0
5233,Electronics,38201,40.7,COD,9,0,0,371.8,8,1,,0
5234,Electronics,33841,0,Prepaid_UPI,314,6,1,143.3,2,1,3,0
5235,Home,4280,31.3,Prepaid_UPI,125,4,0,344,4,0,2,0
5236,Home,838,20.3,Prepaid_Card,437,9,0,379.6,2,1,4,0
5237,Apparel,1681,29.9,Prepaid_Card,140,3,0,486.1,3,0,2,0
5238,Apparel,1333,39.8,Prepaid_UPI,644,15,1,108.5,3,0,4,0
5239,Electronics,14768,10.7,Prepaid_UPI,39,1,0,192.4,6,0,5,1
5240,Home,377,36.2,COD,152,4,0,229.4,3,1,,0
5241,Apparel,816,3.2,Prepaid_UPI,175,2,0,202.7,8,1,2,0
5242,Apparel,1490,23.9,COD,482,13,0,532.3,8,0,,1
5243,Apparel,602,18.4,Prepaid_Card,261,4,0,309.9,6,0,3,0
5244,Apparel,1580,22.7,Prepaid_Card,802,19,5,131.8,2,0,2,0
5245,Electronics,37102,7.2,Prepaid_UPI,539,11,3,615.4,8,0,5,0
5246,Home,2750,28.6,Prepaid_Card,796,20,3,330.1,4,0,1,0
5247,Electronics,4791,45.8,COD,1007,24,4,196.7,4,0,2,1
5248,Apparel,651,7.4,Prepaid_Card,46,1,0,79.5,6,0,3,0
5249,Apparel,1044,24.8,COD,185,7,2,210.8,3,1,4,1
5250,Footwear,3754,34.8,Prepaid_Card,595,13,2,470,7,1,2,0
5251,Electronics,28981,17.5,Prepaid_Card,27,2,0,242.3,6,1,,0
5252,Apparel,1962,42.4,Prepaid_UPI,184,3,0,202.4,11,1,2,0
5253,Apparel,2190,15.6,COD,321,8,4,310.2,5,1,5,1
5254,Footwear,1310,20.3,COD,88,0,0,220.5,4,0,,0
5255,Footwear,3279,7.1,Prepaid_Card,327,7,2,355.7,9,1,2,0
